timestamp,scenario_name,background_traffic,background_load_percent,repeat_index,event_name,process_name,pid,cpu_percent,rss_bytes,ctx_switches_voluntary,ctx_switches_involuntary,ctx_switches_total,ctx_switches_delta,ctx_switches_per_second
2026-04-25T11:13:53.704306+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,0.0,65163264,381,76,457,0,0.0
2026-04-25T11:13:53.704306+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,0.0,57634816,7,2,9,0,0.0
2026-04-25T11:13:53.805805+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,0.0,65212416,420,81,501,44,433.5178
2026-04-25T11:13:53.805805+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,39.4,57987072,14,18,32,23,228.804
2026-04-25T11:13:53.906210+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,10.0,65216512,504,82,586,85,845.9779
2026-04-25T11:13:53.906210+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,29.9,57999360,42,22,64,32,318.4474
2026-04-25T11:13:53.986912+00:00,recovery_scenario,iperf_tcp,30,1,service_started,,,,,,,,,
2026-04-25T11:13:54.007157+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,9.9,65847296,579,83,662,76,749.7077
2026-04-25T11:13:54.007157+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,29.6,58040320,66,23,89,25,246.0322
2026-04-25T11:13:54.108358+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,19.8,66011136,580,83,663,1,9.9204
2026-04-25T11:13:54.108358+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,39.7,58097664,103,24,127,38,377.5864
2026-04-25T11:13:54.208984+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,0.0,66011136,580,83,663,0,0.0
2026-04-25T11:13:54.208984+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,9.9,58109952,124,24,148,21,208.8704
2026-04-25T11:13:54.309484+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,0.0,66011136,580,83,663,0,0.0
2026-04-25T11:13:54.309484+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,39.8,58114048,155,24,179,31,308.4688
2026-04-25T11:13:54.411002+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,0.0,66011136,580,83,663,0,0.0
2026-04-25T11:13:54.411002+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,0.0,58114048,161,24,185,6,59.0307
2026-04-25T11:13:54.511830+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,0.0,66011136,580,83,663,0,0.0
2026-04-25T11:13:54.511830+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,39.7,58126336,210,24,234,49,486.8381
2026-04-25T11:13:54.612293+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,0.0,66011136,580,83,663,0,0.0
2026-04-25T11:13:54.612293+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,10.0,58130432,221,24,245,11,109.4782
2026-04-25T11:13:54.713049+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,0.0,66011136,580,83,663,0,0.0
2026-04-25T11:13:54.713049+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,19.8,58138624,243,24,267,22,218.196
2026-04-25T11:13:54.814769+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,0.0,66011136,580,83,663,0,0.0
2026-04-25T11:13:54.814769+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,9.8,58138624,256,24,280,13,127.8487
2026-04-25T11:13:54.923068+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,503435,0.0,66011136,580,83,663,0,0.0
2026-04-25T11:13:54.923068+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,503428,0.0,58138624,260,24,284,4,36.7561
