scenario_name,fault_injection_timestamp,detection_timestamp,recovery_timestamp,detection_delay,recovery_delay,poll_interval,notes,sync_mode,topology_name,topology_file,target_link,target_src_city,target_dst_city,target_distance_km,controller_app,background_traffic,background_flow_count,background_load_percent,background_target_bandwidth_mbps,controller_event_queue_depth_at_detection,controller_event_queue_depth_peak_until_detection,controller_events_until_detection,pre_fault_fidelity,post_fault_fidelity,post_recovery_fidelity,node_count,link_count,sync_duration_ms,api_call_count,pre_fault_total_packets,pre_fault_total_bytes,post_detection_total_packets,post_detection_total_bytes,post_recovery_total_packets,post_recovery_total_bytes,resource_log_file,repeat_index,configured_repeat_count
recovery_scenario,2026-04-24T22:13:24.658208+00:00,2026-04-24T22:13:28.399108+00:00,2026-04-24T22:13:31.173360+00:00,3.7409,2.40209,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,30,30.0,1228,1228,7,0.8412140086795871,0.9024960886118439,0.9888008306015577,8,10,778.776495018974,28,452,35300,3030,15890860,12516,20533968,data/exports/load_linearity_recovery_uniform60_30pct_resource_logs.csv,1,10
recovery_scenario,2026-04-24T22:13:40.471433+00:00,2026-04-24T22:13:43.376214+00:00,2026-04-24T22:13:47.271336+00:00,2.904781,3.576883,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,30,30.0,1347,1347,7,0.8414586250389587,0.891776402892901,0.983034489155646,8,10,1909.794767969288,28,452,35324,4402,14449108,24462,73290060,data/exports/load_linearity_recovery_uniform60_30pct_resource_logs.csv,2,10
recovery_scenario,2026-04-24T22:13:57.128694+00:00,2026-04-24T22:13:59.117287+00:00,2026-04-24T22:14:01.889000+00:00,1.988593,2.606807,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,30,30.0,1466,1466,7,0.8413215858347075,0.9048491633889455,0.9846302485682178,8,10,773.3855569968,28,454,35528,5586,17148476,24354,61344198,data/exports/load_linearity_recovery_uniform60_30pct_resource_logs.csv,3,10
recovery_scenario,2026-04-24T22:14:11.835917+00:00,2026-04-24T22:14:15.544498+00:00,2026-04-24T22:14:18.063309+00:00,3.708581,2.050858,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,30,30.0,1583,1583,7,0.8409304396140965,0.8713777697772783,0.9818948098456988,8,10,501.881179981865,28,457,35890,1606,9020228,20109,59118134,data/exports/load_linearity_recovery_uniform60_30pct_resource_logs.csv,4,10
recovery_scenario,2026-04-24T22:14:27.802987+00:00,2026-04-24T22:14:30.730139+00:00,2026-04-24T22:14:36.073472+00:00,2.927152,5.147184,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,30,30.0,1696,1696,7,0.8410352962733906,0.9081809828174361,0.96924561767731,8,10,3328.2501130597666,28,456,35812,4568,14985912,35151,97344470,data/exports/load_linearity_recovery_uniform60_30pct_resource_logs.csv,5,10
recovery_scenario,2026-04-24T22:14:45.999483+00:00,2026-04-24T22:14:49.019345+00:00,2026-04-24T22:14:51.809258+00:00,3.019862,2.684798,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,30,30.0,1814,1814,7,0.8416714156458058,0.9009863818008619,0.9848876896151335,8,10,778.1222519697621,28,448,35020,4444,14977632,10588,20355314,data/exports/load_linearity_recovery_uniform60_30pct_resource_logs.csv,6,10
recovery_scenario,2026-04-24T22:15:01.605028+00:00,2026-04-24T22:15:03.527395+00:00,2026-04-24T22:15:06.157104+00:00,1.922367,2.412929,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,30,30.0,1927,1927,7,0.8412752347384537,0.8951484846211423,0.9895188084654628,8,10,634.2168239643797,28,460,36076,4858,16576292,13714,52307692,data/exports/load_linearity_recovery_uniform60_30pct_resource_logs.csv,7,10
recovery_scenario,2026-04-24T22:15:15.548540+00:00,2026-04-24T22:15:17.980803+00:00,2026-04-24T22:15:21.673454+00:00,2.432263,3.405806,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,30,30.0,2046,2046,7,0.8410865226978829,0.8932914567632187,0.9892898546551997,8,10,1706.5897659631446,28,454,35496,4474,14979596,18569,52273030,data/exports/load_linearity_recovery_uniform60_30pct_resource_logs.csv,8,10
recovery_scenario,2026-04-24T22:15:31.352233+00:00,2026-04-24T22:15:35.353615+00:00,2026-04-24T22:15:37.961351+00:00,4.001382,2.399991,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,30,30.0,2164,2164,7,0.841639298219344,0.8672728946576314,0.9875384376436308,8,10,616.3149290950969,28,442,34452,1558,8230484,9437,16997764,data/exports/load_linearity_recovery_uniform60_30pct_resource_logs.csv,9,10
recovery_scenario,2026-04-24T22:15:47.325892+00:00,2026-04-24T22:15:50.877379+00:00,2026-04-24T22:15:54.380478+00:00,3.551487,2.820005,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,30,30.0,2283,2283,7,0.8413147787161797,0.898730823233392,0.9877045290982644,8,10,1512.6836249837652,28,448,35004,5092,14768224,21617,56506124,data/exports/load_linearity_recovery_uniform60_30pct_resource_logs.csv,10,10
