timestamp,scenario_name,background_traffic,background_load_percent,repeat_index,event_name,process_name,pid,cpu_percent,rss_bytes,ctx_switches_voluntary,ctx_switches_involuntary,ctx_switches_total,ctx_switches_delta,ctx_switches_per_second
2026-04-25T09:26:00.306340+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,0.0,65171456,388,37,425,0,0.0
2026-04-25T09:26:00.306340+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,467937,0.0,57663488,7,5,12,0,0.0
2026-04-25T09:26:00.408113+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,0.0,65224704,407,41,448,23,228.9063
2026-04-25T09:26:00.408113+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,467937,19.9,58007552,15,13,28,16,158.8843
2026-04-25T09:26:00.508954+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,19.8,65228800,482,43,525,77,763.9326
2026-04-25T09:26:00.508954+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,467937,29.8,58023936,22,17,39,11,109.3831
2026-04-25T09:26:00.610071+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,9.9,65228800,550,47,597,72,712.1428
2026-04-25T09:26:00.610071+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,467937,29.5,58032128,47,21,68,29,284.6784
2026-04-25T09:26:00.658200+00:00,recovery_scenario,iperf_tcp,50,1,service_started,,,,,,,,,
2026-04-25T09:26:00.711858+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,9.8,65892352,588,48,636,39,383.1215
2026-04-25T09:26:00.711858+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,467937,59.4,58130432,97,21,118,50,494.9449
2026-04-25T09:26:00.817343+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,9.5,66023424,589,48,637,1,9.4529
2026-04-25T09:26:00.817343+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,467937,18.9,58146816,120,21,141,23,217.1845
2026-04-25T09:26:00.918335+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,0.0,66023424,589,48,637,0,0.0
2026-04-25T09:26:00.918335+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,467937,29.8,58159104,151,21,172,31,307.5122
2026-04-25T09:26:01.019184+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,0.0,66023424,589,48,637,0,0.0
2026-04-25T09:26:01.019184+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,467937,29.7,58171392,173,21,194,22,217.7155
2026-04-25T09:26:01.121210+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,0.0,66023424,589,48,637,0,0.0
2026-04-25T09:26:01.121210+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,467937,9.8,58171392,196,21,217,23,226.0557
2026-04-25T09:26:01.221809+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,0.0,66023424,589,48,637,0,0.0
2026-04-25T09:26:01.221809+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,467937,19.9,58183680,210,21,231,14,139.224
2026-04-25T09:26:01.322400+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,467944,0.0,66023424,589,48,637,0,0.0
