timestamp,scenario_name,background_traffic,background_load_percent,repeat_index,event_name,process_name,pid,cpu_percent,rss_bytes,ctx_switches_voluntary,ctx_switches_involuntary,ctx_switches_total,ctx_switches_delta,ctx_switches_per_second
2026-04-25T11:13:21.700720+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,0.0,65208320,391,59,450,0,0.0
2026-04-25T11:13:21.700720+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,0.0,57630720,7,3,10,0,0.0
2026-04-25T11:13:21.802184+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,9.9,65228800,437,70,507,57,567.5775
2026-04-25T11:13:21.802184+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,39.8,57987072,17,10,27,17,169.3027
2026-04-25T11:13:21.902617+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,9.9,65232896,534,71,605,98,975.0142
2026-04-25T11:13:21.902617+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,19.9,57995264,37,12,49,22,218.8876
2026-04-25T11:13:21.984778+00:00,recovery_scenario,iperf_tcp,50,1,service_started,,,,,,,,,
2026-04-25T11:13:22.003085+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,19.9,65855488,600,71,671,66,655.521
2026-04-25T11:13:22.003085+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,29.8,58015744,57,16,73,24,238.0416
2026-04-25T11:13:22.103981+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,0.0,66023424,601,71,672,1,9.9382
2026-04-25T11:13:22.103981+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,49.7,58089472,115,16,131,58,577.1804
2026-04-25T11:13:22.204421+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,0.0,66023424,601,71,672,0,0.0
2026-04-25T11:13:22.204421+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,39.8,58097664,142,16,158,27,268.5722
2026-04-25T11:13:22.304962+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,9.9,66023424,601,71,672,0,0.0
2026-04-25T11:13:22.304962+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,10.0,58105856,161,16,177,19,189.1396
2026-04-25T11:13:22.405427+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,0.0,66023424,601,71,672,0,0.0
2026-04-25T11:13:22.405427+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,9.9,58109952,181,16,197,20,198.8944
2026-04-25T11:13:22.505948+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,0.0,66023424,601,71,672,0,0.0
2026-04-25T11:13:22.505948+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,19.9,58114048,198,16,214,17,169.3057
2026-04-25T11:13:22.606540+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,0.0,66023424,601,71,672,0,0.0
2026-04-25T11:13:22.606540+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,19.8,58126336,226,16,242,28,277.4891
2026-04-25T11:13:22.707310+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,0.0,66023424,601,71,672,0,0.0
2026-04-25T11:13:22.707310+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,29.9,58130432,250,16,266,24,238.8603
2026-04-25T11:13:22.808994+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,0.0,66023424,601,71,672,0,0.0
2026-04-25T11:13:22.808994+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,501322,9.8,58138624,264,17,281,15,147.4443
2026-04-25T11:13:22.910068+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,501329,0.0,66023424,601,71,672,0,0.0
