timestamp,scenario_name,background_traffic,background_load_percent,repeat_index,event_name,process_name,pid,cpu_percent,rss_bytes,ctx_switches_voluntary,ctx_switches_involuntary,ctx_switches_total,ctx_switches_delta,ctx_switches_per_second
2026-04-25T09:28:14.189955+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,65179648,383,64,447,0,0.0
2026-04-25T09:28:14.189955+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,0.0,57643008,3,3,6,0,0.0
2026-04-25T09:28:14.295753+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,9.4,65224704,385,64,449,2,19.0691
2026-04-25T09:28:14.295753+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,0.0,57643008,3,3,6,0,0.0
2026-04-25T09:28:14.396261+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,65228800,445,67,512,63,627.2546
2026-04-25T09:28:14.396261+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,39.8,58015744,7,23,30,24,238.5748
2026-04-25T09:28:14.497022+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,9.9,65232896,572,67,639,127,1260.5759
2026-04-25T09:28:14.497022+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,19.9,58023936,22,24,46,16,159.1142
2026-04-25T09:28:14.513231+00:00,recovery_scenario,iperf_tcp,80,1,service_started,,,,,,,,,
2026-04-25T09:28:14.597606+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,9.9,66011136,592,67,659,20,198.4755
2026-04-25T09:28:14.597606+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,29.8,58114048,73,25,98,52,515.7765
2026-04-25T09:28:14.701070+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,1,9.6754
2026-04-25T09:28:14.701070+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,9.7,58114048,82,25,107,9,87.099
2026-04-25T09:28:14.801564+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,0,0.0
2026-04-25T09:28:14.801564+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,19.9,58122240,124,25,149,42,418.2115
2026-04-25T09:28:14.901993+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,0,0.0
2026-04-25T09:28:14.901993+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,10.0,58134528,146,25,171,22,219.063
2026-04-25T09:28:15.004149+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,0,0.0
2026-04-25T09:28:15.004149+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,19.6,58138624,183,25,208,37,362.2326
2026-04-25T09:28:15.104625+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,0,0.0
2026-04-25T09:28:15.104625+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,10.0,58138624,201,25,226,18,179.1019
2026-04-25T09:28:15.205127+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,0,0.0
2026-04-25T09:28:15.205127+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,19.9,58142720,225,25,250,24,238.8363
2026-04-25T09:28:15.305561+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,0,0.0
2026-04-25T09:28:15.305561+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,19.9,58155008,251,25,276,26,258.8214
2026-04-25T09:28:15.409643+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,0,0.0
2026-04-25T09:28:15.409643+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,9.6,58159104,275,25,300,24,230.5493
2026-04-25T09:28:15.512674+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,0,0.0
2026-04-25T09:28:15.512674+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,0.0,58159104,278,25,303,3,29.1199
2026-04-25T09:28:15.613137+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,0,0.0
2026-04-25T09:28:15.613137+00:00,recovery_scenario,iperf_tcp,80,1,,ryu_controller,478039,19.9,58159104,314,25,339,36,358.5161
2026-04-25T09:28:15.713658+00:00,recovery_scenario,iperf_tcp,80,1,,twin_core,478046,0.0,66015232,593,67,660,0,0.0
