timestamp,scenario_name,background_traffic,background_load_percent,repeat_index,event_name,process_name,pid,cpu_percent,rss_bytes,ctx_switches_voluntary,ctx_switches_involuntary,ctx_switches_total,ctx_switches_delta,ctx_switches_per_second
2026-04-25T11:15:26.416397+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65163264,394,51,445,0,0.0
2026-04-25T11:15:26.416397+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,0.0,57638912,7,2,9,0,0.0
2026-04-25T11:15:26.518233+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65208320,412,51,463,18,177.055
2026-04-25T11:15:26.518233+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,19.7,57987072,15,10,25,16,159.1235
2026-04-25T11:15:26.618670+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65208320,500,53,553,90,895.7945
2026-04-25T11:15:26.618670+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,29.9,58003456,30,13,43,18,179.1484
2026-04-25T11:15:26.716730+00:00,recovery_scenario,iperf_tcp,50,1,service_started,,,,,,,,,
2026-04-25T11:15:26.719101+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,10.0,65798144,596,54,650,97,963.0204
2026-04-25T11:15:26.719101+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,39.7,58023936,62,16,78,35,347.1083
2026-04-25T11:15:26.819973+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,19.8,65998848,597,54,651,1,9.9453
2026-04-25T11:15:26.819973+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,49.8,58097664,121,16,137,59,587.4857
2026-04-25T11:15:26.920371+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:26.920371+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,19.9,58101760,145,16,161,24,238.9121
2026-04-25T11:15:27.022334+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:27.022334+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,19.6,58109952,175,16,191,30,293.5267
2026-04-25T11:15:27.123033+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:27.123033+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,19.9,58122240,202,16,218,27,268.4715
2026-04-25T11:15:27.223738+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:27.223738+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,9.9,58122240,217,16,233,15,148.3155
2026-04-25T11:15:27.324947+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:27.324947+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,19.9,58130432,248,16,264,31,308.0963
2026-04-25T11:15:27.425363+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:27.425363+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,19.9,58134528,265,16,281,17,169.1751
2026-04-25T11:15:27.525870+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:27.525870+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,29.8,58138624,291,16,307,26,258.6736
2026-04-25T11:15:27.626360+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:27.626360+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,19.9,58142720,310,16,326,19,189.124
2026-04-25T11:15:27.726768+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:27.726768+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,0.0,58146816,318,16,334,8,79.6984
2026-04-25T11:15:27.827230+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:27.827230+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,29.9,58159104,358,16,374,40,398.0546
2026-04-25T11:15:27.929593+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:27.929593+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,9.8,58163200,371,16,387,13,126.9214
2026-04-25T11:15:28.031224+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:28.031224+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,29.5,58175488,403,17,420,33,324.9689
2026-04-25T11:15:28.131731+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:28.131731+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,59.6,58318848,466,17,483,63,625.8453
2026-04-25T11:15:28.232769+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:28.232769+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,9.9,58318848,480,17,497,14,138.723
2026-04-25T11:15:28.333261+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:28.333261+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,19.9,58318848,513,17,530,33,328.5209
2026-04-25T11:15:28.435376+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:28.435376+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,29.3,58322944,539,17,556,26,254.2166
2026-04-25T11:15:28.535978+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:28.535978+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,10.0,58322944,549,17,566,10,99.5658
2026-04-25T11:15:28.637432+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:28.637432+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,0.0,58327040,560,17,577,11,108.2963
2026-04-25T11:15:28.738082+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,65998848,597,54,651,0,0.0
2026-04-25T11:15:28.738082+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,0.0,58327040,563,17,580,3,29.816
2026-04-25T11:15:28.838625+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,9.9,66060288,599,54,653,2,19.8797
2026-04-25T11:15:28.838625+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,49.7,58351616,627,17,644,64,636.3104
2026-04-25T11:15:28.940257+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,9.8,66060288,605,54,659,6,58.5997
2026-04-25T11:15:28.940257+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,29.3,58355712,667,17,684,40,390.2746
2026-04-25T11:15:29.041802+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,66060288,608,54,662,3,29.7846
2026-04-25T11:15:29.041802+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,9.9,58359808,682,17,699,15,149.069
2026-04-25T11:15:29.149719+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,66060288,608,54,662,0,0.0
2026-04-25T11:15:29.149719+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,55.4,58359808,685,18,703,4,36.9042
2026-04-25T11:15:29.256185+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,9.4,66060288,611,54,665,3,28.2344
2026-04-25T11:15:29.256185+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,9.4,58359808,696,18,714,11,103.4577
2026-04-25T11:15:29.360203+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,66060288,611,54,665,0,0.0
2026-04-25T11:15:29.360203+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,9.6,58359808,699,18,717,3,28.8837
2026-04-25T11:15:29.462518+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,66060288,614,54,668,3,29.3377
2026-04-25T11:15:29.462518+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,508666,9.8,58359808,711,18,729,12,117.4537
2026-04-25T11:15:29.563042+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,508673,0.0,66060288,617,54,671,3,29.8669
