scenario_name,sync_mode,topology_name,topology_file,target_link,controller_app,background_traffic,background_load_percent,background_target_bandwidth_mbps,configured_repeat_count,poll_interval,samples,detection_samples,detection_mean,detection_p95,detection_stddev,recovery_samples,recovery_mean,recovery_p95,recovery_stddev
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,src.controller.topology_aware_switch,iperf_tcp,10,10.0,5,2.0,5,5,2.8902794,3.33272,0.5860831612184741,5,3.8878156000000006,3.777212,0.3565506654772081
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,src.controller.topology_aware_switch,iperf_tcp,50,50.0,5,2.0,5,5,1.6819860000000002,1.860094,0.28000552828756786,5,1.938262,1.89799,0.3135038348243926
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,src.controller.topology_aware_switch,iperf_tcp,80,80.0,5,2.0,5,5,1.0197734,1.061496,0.1376637000194314,5,2.0986963999999997,2.045136,0.5807713610241468
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,src.controller.topology_aware_switch,iperf_tcp,30,30.0,5,2.0,5,5,3.1345319999999997,3.774583,0.7424990566445187,5,2.5797578000000003,2.938905,0.651618254941465
