timestamp,scenario_name,background_traffic,background_load_percent,repeat_index,event_name,process_name,pid,cpu_percent,rss_bytes,ctx_switches_voluntary,ctx_switches_involuntary,ctx_switches_total,ctx_switches_delta,ctx_switches_per_second
2026-04-25T11:10:02.939672+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,0.0,65179648,393,68,461,0,0.0
2026-04-25T11:10:02.939672+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,0.0,57643008,6,9,15,0,0.0
2026-04-25T11:10:03.040135+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,9.8,65228800,431,70,501,40,391.6184
2026-04-25T11:10:03.040135+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,29.4,57987072,15,20,35,20,195.8779
2026-04-25T11:10:03.142616+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,9.9,65232896,524,72,596,95,940.8694
2026-04-25T11:10:03.142616+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,29.7,57999360,49,24,73,38,376.4085
2026-04-25T11:10:03.217810+00:00,recovery_scenario,iperf_tcp,50,1,service_started,,,,,,,,,
2026-04-25T11:10:03.243278+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,9.9,65871872,597,73,670,74,735.8194
2026-04-25T11:10:03.243278+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,59.7,58060800,82,29,111,38,377.7953
2026-04-25T11:10:03.344044+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,9.9,66031616,598,73,671,1,9.9209
2026-04-25T11:10:03.344044+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,19.8,58105856,117,29,146,35,347.2592
2026-04-25T11:10:03.444585+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,0.0,66031616,598,73,671,0,0.0
2026-04-25T11:10:03.444585+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,9.9,58109952,127,29,156,10,99.3924
2026-04-25T11:10:03.545166+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,0.0,66031616,598,73,671,0,0.0
2026-04-25T11:10:03.545166+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,10.0,58114048,141,29,170,14,139.3605
2026-04-25T11:10:03.645629+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,0.0,66031616,598,73,671,0,0.0
2026-04-25T11:10:03.645629+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,19.9,58114048,160,29,189,19,188.934
2026-04-25T11:10:03.747156+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,0.0,66031616,598,73,671,0,0.0
2026-04-25T11:10:03.747156+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,9.9,58118144,183,29,212,23,226.6454
2026-04-25T11:10:03.847744+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,0.0,66031616,598,73,671,0,0.0
2026-04-25T11:10:03.847744+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,29.8,58130432,217,29,246,34,338.0293
2026-04-25T11:10:03.948251+00:00,recovery_scenario,iperf_tcp,50,1,,twin_core,489676,0.0,66031616,598,73,671,0,0.0
2026-04-25T11:10:03.948251+00:00,recovery_scenario,iperf_tcp,50,1,,ryu_controller,489669,19.9,58134528,235,29,264,18,179.1754
