scenario_name,fault_injection_timestamp,detection_timestamp,recovery_timestamp,detection_delay,recovery_delay,poll_interval,notes,sync_mode,topology_name,topology_file,target_link,target_src_city,target_dst_city,target_distance_km,controller_app,background_traffic,background_flow_count,background_load_percent,background_target_bandwidth_mbps,controller_event_queue_depth_at_detection,controller_event_queue_depth_peak_until_detection,controller_events_until_detection,pre_fault_fidelity,post_fault_fidelity,post_recovery_fidelity,node_count,link_count,sync_duration_ms,api_call_count,pre_fault_total_packets,pre_fault_total_bytes,post_detection_total_packets,post_detection_total_bytes,post_recovery_total_packets,post_recovery_total_bytes,resource_log_file,repeat_index,configured_repeat_count
recovery_scenario,2026-04-25T09:26:09.122429+00:00,2026-04-25T09:26:10.642100+00:00,2026-04-25T09:26:12.704165+00:00,1.519671,1.969679,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,44,44,7,0.8412183966611583,0.8487592560508102,0.9812641861963102,8,10,79.41526907961816,28,446,34832,7294,14916324,16795,34846562,data/exports/load_linearity_recovery_isolated_uniform60_50pct_resource_logs.csv,1,10
recovery_scenario,2026-04-25T09:26:21.835301+00:00,2026-04-25T09:26:23.359870+00:00,2026-04-25T09:26:25.778669+00:00,1.524569,1.832022,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,159,159,7,0.8416396668919761,0.8710092025269232,0.9873260381153159,8,10,417.2041000565514,28,454,35536,5390,20411052,17403,51835586,data/exports/load_linearity_recovery_isolated_uniform60_50pct_resource_logs.csv,2,10
recovery_scenario,2026-04-25T09:26:35.134352+00:00,2026-04-25T09:26:36.124868+00:00,2026-04-25T09:26:38.220794+00:00,0.990516,1.958794,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,273,273,7,0.8414429265804397,0.8861308466416888,0.9925939138845271,8,10,95.91457096394151,28,453,35574,6138,19708000,21309,56710198,data/exports/load_linearity_recovery_isolated_uniform60_50pct_resource_logs.csv,3,10
recovery_scenario,2026-04-25T09:26:47.643346+00:00,2026-04-25T09:26:48.424233+00:00,2026-04-25T09:26:50.912935+00:00,0.780887,2.164097,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,391,391,7,0.8413144145505378,0.8801793893682281,0.979694841745726,8,10,490.20442098844796,28,450,35204,6092,19309128,18538,48265130,data/exports/load_linearity_recovery_isolated_uniform60_50pct_resource_logs.csv,4,10
recovery_scenario,2026-04-25T09:27:00.423508+00:00,2026-04-25T09:27:01.897261+00:00,2026-04-25T09:27:03.983468+00:00,1.473753,1.938102,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,511,511,7,0.841232495116526,0.8969032062425061,0.9937194331910718,8,10,85.34646593034267,28,448,35128,5856,18925840,17043,47070310,data/exports/load_linearity_recovery_isolated_uniform60_50pct_resource_logs.csv,5,10
recovery_scenario,2026-04-25T09:27:13.241511+00:00,2026-04-25T09:27:14.912867+00:00,2026-04-25T09:27:17.016789+00:00,1.671356,1.632651,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,629,629,7,0.8413417797515559,0.8809793051412955,0.98304787912061,8,10,110.65616901032627,28,454,35588,5818,18460204,17440,47449018,data/exports/load_linearity_recovery_isolated_uniform60_50pct_resource_logs.csv,6,10
recovery_scenario,2026-04-25T09:27:26.641029+00:00,2026-04-25T09:27:27.846334+00:00,2026-04-25T09:27:29.946289+00:00,1.205305,1.695764,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,742,742,7,0.8408185310523878,0.8855054080012561,0.9837248469660815,8,10,98.73781609348953,28,454,35636,6074,18610180,17125,48672762,data/exports/load_linearity_recovery_isolated_uniform60_50pct_resource_logs.csv,7,10
recovery_scenario,2026-04-25T09:27:39.444839+00:00,2026-04-25T09:27:40.839254+00:00,2026-04-25T09:27:42.996136+00:00,1.394415,1.948536,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,861,861,7,0.8413869956920819,0.8703279684950216,0.9917268892664196,8,10,154.8400439787656,28,454,35540,6012,18930536,18775,51240342,data/exports/load_linearity_recovery_isolated_uniform60_50pct_resource_logs.csv,8,10
recovery_scenario,2026-04-25T09:27:52.197226+00:00,2026-04-25T09:27:53.228322+00:00,2026-04-25T09:27:56.156202+00:00,1.031096,2.355229,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,980,980,7,0.8407614512209934,0.8799081499256158,0.9879493318046323,8,10,925.9153580060229,28,450,35244,6060,19139288,22811,64322598,data/exports/load_linearity_recovery_isolated_uniform60_50pct_resource_logs.csv,9,10
recovery_scenario,2026-04-25T09:28:05.819572+00:00,2026-04-25T09:28:07.836064+00:00,2026-04-25T09:28:10.336328+00:00,2.016492,1.864768,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,1095,1095,6,0.8419985386413444,0.8757364371651863,0.9879690849415959,8,10,501.60548195708543,28,436,33968,5686,19432804,15337,41351010,data/exports/load_linearity_recovery_isolated_uniform60_50pct_resource_logs.csv,10,10
