scenario_name,sync_mode,topology_name,topology_file,target_link,controller_app,background_traffic,background_load_percent,background_target_bandwidth_mbps,configured_repeat_count,poll_interval,samples,detection_samples,detection_mean,detection_p95,detection_stddev,recovery_samples,recovery_mean,recovery_p95,recovery_stddev
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,src.controller.topology_aware_switch,iperf_tcp,10,10.0,10,2.0,10,10,2.4347915999999996,3.006229,0.4199561827870141,10,3.9406637000000004,4.77922,0.6851317910460804
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,src.controller.topology_aware_switch,iperf_tcp,30,30.0,10,2.0,10,10,3.2315671000000004,3.96174,0.5730974896079113,10,3.0468511,3.443859,0.8972378605468507
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,src.controller.topology_aware_switch,iperf_tcp,50,50.0,10,2.0,10,10,1.6159569,1.939962,0.5997664044868551,10,2.0984391,2.768511,0.5871482764108995
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,src.controller.topology_aware_switch,iperf_tcp,80,80.0,10,2.0,10,10,0.8416553999999999,1.181698,0.2231220686723749,10,1.7668039,1.955093,0.1564746167922772
