scenario_name,sync_mode,topology_name,topology_file,target_link,controller_app,background_traffic,configured_repeat_count,poll_interval,samples,detection_samples,detection_mean,detection_p95,detection_stddev,recovery_samples,recovery_mean,recovery_p95,recovery_stddev
link_flap_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris--London,src.controller.topology_aware_switch,icmp,3,2.0,3,3,1.5390213333333334,1.570115,0.2506349619936444,0,,,
link_flap_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris--London,src.controller.topology_aware_switch,iperf_tcp,3,2.0,3,3,1.0175973333333335,0.982085,0.1413038058141236,0,,,
link_flap_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris--London,src.controller.topology_aware_switch,none,3,2.0,3,3,0.4475613333333333,0.355618,0.18497958123233194,0,,,
multi_fault_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris--London,src.controller.topology_aware_switch,icmp,3,2.0,3,3,1.4629646666666665,1.364156,0.1412226638499957,0,,,
multi_fault_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris--London,src.controller.topology_aware_switch,iperf_tcp,3,2.0,3,3,0.6839033333333333,0.812603,0.1859548939220357,0,,,
multi_fault_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris--London,src.controller.topology_aware_switch,none,3,2.0,3,3,0.117489,0.107651,0.046157951131594516,0,,,
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris--London,src.controller.topology_aware_switch,icmp,3,2.0,3,3,1.324524,1.18338,0.21417520160373382,3,2.0697213333333333,2.13753,0.1439966168151955
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris--London,src.controller.topology_aware_switch,iperf_tcp,3,2.0,3,3,0.8828666666666667,0.82585,0.0911840754822659,3,1.8841106666666665,1.885406,0.03921314903050872
recovery_scenario,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris--London,src.controller.topology_aware_switch,none,3,2.0,3,3,0.47398199999999996,0.454999,0.043568338481057546,3,1.6176536666666665,1.604052,0.026612484442874187
