timestamp,scenario_name,background_traffic,background_load_percent,repeat_index,event_name,process_name,pid,cpu_percent,rss_bytes,ctx_switches_voluntary,ctx_switches_involuntary,ctx_switches_total,ctx_switches_delta,ctx_switches_per_second
2026-04-25T11:15:06.362368+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65167360,386,64,450,0,0.0
2026-04-25T11:15:06.362368+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,0.0,57614336,6,6,12,0,0.0
2026-04-25T11:15:06.465492+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65204224,391,64,455,5,48.949
2026-04-25T11:15:06.465492+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,0.0,57729024,16,8,24,12,117.3701
2026-04-25T11:15:06.566518+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,9.9,65208320,472,65,537,82,812.7485
2026-04-25T11:15:06.566518+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,69.4,57978880,23,17,40,16,158.6992
2026-04-25T11:15:06.667277+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,19.9,65208320,559,65,624,87,865.4189
2026-04-25T11:15:06.667277+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,9.9,57978880,37,20,57,17,169.141
2026-04-25T11:15:06.693520+00:00,recovery_scenario,iperf_tcp,30,1,service_started,,,,,,,,,
2026-04-25T11:15:06.768900+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,9.8,65990656,588,65,653,29,285.2371
2026-04-25T11:15:06.768900+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,39.3,58085376,92,20,112,55,540.972
2026-04-25T11:15:06.869390+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,1,9.9572
2026-04-25T11:15:06.869390+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,10.0,58085376,105,20,125,13,129.4242
2026-04-25T11:15:06.969833+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:06.969833+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,29.9,58089472,133,20,153,28,278.8271
2026-04-25T11:15:07.070280+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:07.070280+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,9.9,58093568,153,20,173,20,198.7405
2026-04-25T11:15:07.170960+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:07.170960+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,9.9,58097664,166,20,186,13,129.2538
2026-04-25T11:15:07.271485+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:07.271485+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,29.8,58105856,197,20,217,31,308.0858
2026-04-25T11:15:07.374525+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:07.374525+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,19.4,58122240,223,20,243,26,252.3966
2026-04-25T11:15:07.475112+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:07.475112+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,19.9,58126336,248,21,269,26,258.8966
2026-04-25T11:15:07.575565+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,9.9,65994752,589,65,654,0,0.0
2026-04-25T11:15:07.575565+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,19.9,58126336,265,21,286,17,168.8388
2026-04-25T11:15:07.676217+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:07.676217+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,19.9,58130432,285,21,306,20,199.1256
2026-04-25T11:15:07.776691+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:07.776691+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,0.0,58130432,311,21,332,26,258.6065
2026-04-25T11:15:07.881734+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:07.881734+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,19.0,58130432,329,21,350,18,171.3185
2026-04-25T11:15:07.982389+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:07.982389+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,19.9,58138624,346,21,367,17,168.7667
2026-04-25T11:15:08.083025+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:08.083025+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,39.7,58236928,400,21,421,54,537.1025
2026-04-25T11:15:08.183721+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:08.183721+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,29.8,58236928,434,21,455,34,337.9482
2026-04-25T11:15:08.284199+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:08.284199+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,19.9,58241024,454,21,475,20,199.0145
2026-04-25T11:15:08.390240+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:08.390240+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,28.3,58249216,480,21,501,26,245.0841
2026-04-25T11:15:08.490748+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:08.490748+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,0.0,58249216,484,21,505,4,39.7665
2026-04-25T11:15:08.594927+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:08.594927+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,9.6,58253312,509,21,530,25,240.2756
2026-04-25T11:15:08.698501+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,65994752,589,65,654,0,0.0
2026-04-25T11:15:08.698501+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,9.6,58261504,521,21,542,12,115.6437
2026-04-25T11:15:08.799110+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,19.9,66064384,589,65,654,0,0.0
2026-04-25T11:15:08.799110+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,39.8,58335232,579,21,600,58,577.5338
2026-04-25T11:15:08.899578+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,66064384,597,65,662,8,79.5504
2026-04-25T11:15:08.899578+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,19.9,58339328,608,21,629,29,288.3345
2026-04-25T11:15:09.000151+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,66064384,600,65,665,3,29.8597
2026-04-25T11:15:09.000151+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,19.9,58339328,631,21,652,23,228.9172
2026-04-25T11:15:09.100610+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,66064384,603,65,668,3,29.8346
2026-04-25T11:15:09.100610+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,19.9,58339328,669,21,690,38,377.8642
2026-04-25T11:15:09.202381+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,507634,0.0,66064384,603,65,668,0,0.0
2026-04-25T11:15:09.202381+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,507627,0.0,58339328,676,21,697,7,68.7605
