timestamp,scenario_name,background_traffic,background_load_percent,repeat_index,event_name,process_name,pid,cpu_percent,rss_bytes
2026-04-24T21:32:43.072111+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:43.072111+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,0.0,60608512
2026-04-24T21:32:43.178342+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:43.178342+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,0.0,60608512
2026-04-24T21:32:43.278971+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,9.9,67604480
2026-04-24T21:32:43.278971+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:43.379843+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:43.379843+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,79.4,60608512
2026-04-24T21:32:43.475931+00:00,recovery_scenario,iperf_tcp,30,1,service_started,,,,
2026-04-24T21:32:43.480331+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,19.9,67604480
2026-04-24T21:32:43.480331+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:43.581664+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,9.9,67604480
2026-04-24T21:32:43.581664+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,59.2,60608512
2026-04-24T21:32:43.682177+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:43.682177+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,10.0,60608512
2026-04-24T21:32:43.782591+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:43.782591+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,49.7,60608512
2026-04-24T21:32:43.883603+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:43.883603+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:43.985842+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:43.985842+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.8,60608512
2026-04-24T21:32:44.086564+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:44.086564+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:44.187091+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:44.187091+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:44.289169+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:44.289169+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.6,60608512
2026-04-24T21:32:44.389611+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:44.389611+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:44.492980+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:44.492980+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,38.7,60608512
2026-04-24T21:32:44.594011+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,9.9,67604480
2026-04-24T21:32:44.594011+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:44.694569+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:44.694569+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:44.795418+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:44.795418+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,29.7,60608512
2026-04-24T21:32:44.900130+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:44.900130+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,38.1,60608512
2026-04-24T21:32:45.003112+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:45.003112+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.5,60608512
2026-04-24T21:32:45.105671+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:45.105671+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.7,60608512
2026-04-24T21:32:45.206740+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:45.206740+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:45.308026+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:45.308026+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:45.411674+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:45.411674+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,0.0,60608512
2026-04-24T21:32:45.515396+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:45.515396+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.6,60608512
2026-04-24T21:32:45.616008+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,9.9,67604480
2026-04-24T21:32:45.616008+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,39.8,60608512
2026-04-24T21:32:45.717034+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:45.717034+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:45.817476+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:45.817476+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,59.8,60608512
2026-04-24T21:32:45.919486+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:45.919486+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.8,60608512
2026-04-24T21:32:46.020061+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:46.020061+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,0.0,60608512
2026-04-24T21:32:46.120530+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:46.120530+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:46.222729+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:46.222729+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.8,60608512
2026-04-24T21:32:46.323721+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:46.323721+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:46.424250+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,10.0,67604480
2026-04-24T21:32:46.424250+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:46.524752+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:46.524752+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:46.626038+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:46.626038+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:46.726592+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:46.726592+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:46.827027+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:46.827027+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,10.0,60608512
2026-04-24T21:32:46.927405+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:46.927405+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,10.0,60608512
2026-04-24T21:32:47.027753+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:47.027753+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,10.0,60608512
2026-04-24T21:32:47.128157+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:47.128157+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:47.230689+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:47.230689+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,0.0,60608512
2026-04-24T21:32:47.331232+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:47.331232+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,10.0,60608512
2026-04-24T21:32:47.431681+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,10.0,67604480
2026-04-24T21:32:47.431681+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,10.0,60608512
2026-04-24T21:32:47.533069+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:47.533069+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:47.633504+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,10.0,67604480
2026-04-24T21:32:47.633504+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,39.9,60608512
2026-04-24T21:32:47.734847+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,9.9,67604480
2026-04-24T21:32:47.734847+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,39.3,60608512
2026-04-24T21:32:47.835678+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:47.835678+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:47.936089+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:47.936089+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,69.7,60608512
2026-04-24T21:32:48.036460+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:48.036460+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,0.0,60608512
2026-04-24T21:32:48.137015+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:48.137015+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:48.237526+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:48.237526+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:48.339443+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,9.8,67604480
2026-04-24T21:32:48.339443+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.6,60608512
2026-04-24T21:32:48.441662+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:48.441662+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.8,60608512
2026-04-24T21:32:48.543198+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:48.543198+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,0.0,60608512
2026-04-24T21:32:48.643647+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:48.643647+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:48.745059+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:48.745059+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,0.0,60608512
2026-04-24T21:32:48.846624+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:48.846624+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,9.9,60608512
2026-04-24T21:32:48.949101+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:48.949101+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,0.0,60608512
2026-04-24T21:32:49.050803+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:49.050803+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,0.0,60608512
2026-04-24T21:32:49.151253+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
2026-04-24T21:32:49.151253+00:00,recovery_scenario,iperf_tcp,30,1,,ryu_controller,361493,19.9,60608512
2026-04-24T21:32:49.252835+00:00,recovery_scenario,iperf_tcp,30,1,,twin_core,361501,0.0,67604480
