scenario_name,fault_injection_timestamp,detection_timestamp,recovery_timestamp,detection_delay,recovery_delay,poll_interval,notes,sync_mode,topology_name,topology_file,target_link,target_src_city,target_dst_city,target_distance_km,controller_app,background_traffic,background_flow_count,background_load_percent,background_target_bandwidth_mbps,controller_event_queue_depth_at_detection,controller_event_queue_depth_peak_until_detection,controller_events_until_detection,pre_fault_fidelity,post_fault_fidelity,post_recovery_fidelity,node_count,link_count,sync_duration_ms,api_call_count,pre_fault_total_packets,pre_fault_total_bytes,post_detection_total_packets,post_detection_total_bytes,post_recovery_total_packets,post_recovery_total_bytes,resource_log_file,repeat_index,configured_repeat_count
recovery_scenario,2026-04-24T22:16:04.017321+00:00,2026-04-24T22:16:05.492290+00:00,2026-04-24T22:16:07.597444+00:00,1.474969,1.645779,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,2401,2401,7,0.8408782706205299,0.8728720039081976,0.9806924597857376,8,10,104.73426198586822,28,450,35276,7212,11857128,16821,32372466,data/exports/load_linearity_recovery_uniform60_50pct_resource_logs.csv,1,10
recovery_scenario,2026-04-24T22:16:17.116371+00:00,2026-04-24T22:16:18.908530+00:00,2026-04-24T22:16:21.043429+00:00,1.792159,1.806977,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,2520,2520,6,0.8415379390717197,0.8887715646038845,0.9887759372013469,8,10,139.22008697409183,28,456,35676,6080,19378328,17419,46476756,data/exports/load_linearity_recovery_uniform60_50pct_resource_logs.csv,2,10
recovery_scenario,2026-04-24T22:16:30.177838+00:00,2026-04-24T22:16:32.079220+00:00,2026-04-24T22:16:35.099858+00:00,1.901382,2.070105,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,2638,2638,7,0.8410583264176007,0.8849679877917757,0.9802478310485742,8,10,1018.8426580280066,28,447,35006,5932,18653184,8955,21061968,data/exports/load_linearity_recovery_uniform60_50pct_resource_logs.csv,3,10
recovery_scenario,2026-04-24T22:16:44.839897+00:00,2026-04-24T22:16:46.267290+00:00,2026-04-24T22:16:48.386230+00:00,1.427393,1.883133,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,2751,2751,6,0.8412727911769217,0.8999675191547482,0.9913878774581698,8,10,122.49678210355341,28,450,35244,5808,19393688,14704,48161150,data/exports/load_linearity_recovery_uniform60_50pct_resource_logs.csv,4,10
recovery_scenario,2026-04-24T22:16:57.806118+00:00,2026-04-24T22:16:59.287788+00:00,2026-04-24T22:17:01.413637+00:00,1.48167,1.977991,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,2867,2867,7,0.8414537523871671,0.8832252314311093,0.993594250952803,8,10,129.97687293682247,28,450,35204,5626,20497284,9184,31555584,data/exports/load_linearity_recovery_uniform60_50pct_resource_logs.csv,5,10
recovery_scenario,2026-04-24T22:17:10.777452+00:00,2026-04-24T22:17:12.124680+00:00,2026-04-24T22:17:14.266018+00:00,1.347228,1.88833,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,2982,2982,6,0.8412551917714446,0.8983997339785478,0.9913778079100195,8,10,162.58744697552174,28,448,35216,5730,20752708,17338,50665206,data/exports/load_linearity_recovery_uniform60_50pct_resource_logs.csv,6,10
recovery_scenario,2026-04-24T22:17:25.529970+00:00,2026-04-24T22:17:27.020580+00:00,2026-04-24T22:17:29.139860+00:00,1.49061,1.997166,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,3096,3096,7,0.841732020823757,0.9051234731373803,0.9951125549317601,8,10,118.38969704695046,28,414,31936,5684,19158600,19174,51803434,data/exports/load_linearity_recovery_uniform60_50pct_resource_logs.csv,7,10
recovery_scenario,2026-04-24T22:17:38.448265+00:00,2026-04-24T22:17:39.505005+00:00,2026-04-24T22:17:41.706559+00:00,1.05674,1.609128,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,3212,3212,6,0.8418110566567056,0.8691153808784233,0.9806852688371318,8,10,199.56165098119527,28,457,35780,6704,19423176,17009,42322974,data/exports/load_linearity_recovery_uniform60_50pct_resource_logs.csv,8,10
recovery_scenario,2026-04-24T22:17:51.450622+00:00,2026-04-24T22:17:53.255127+00:00,2026-04-24T22:17:55.394929+00:00,1.804505,1.784275,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,3330,3330,7,0.8416012689519168,0.8839728742458874,0.9876025738958487,8,10,142.08859601058066,28,448,35016,6260,20176432,17648,50304848,data/exports/load_linearity_recovery_uniform60_50pct_resource_logs.csv,9,10
recovery_scenario,2026-04-24T22:18:04.811153+00:00,2026-04-24T22:18:06.003421+00:00,2026-04-24T22:18:08.339335+00:00,1.192268,1.894916,2.0,Expected LINK_DOWN followed by LINK_UP for s2-s4.,polling,geant_backbone_8cities_stage3,data/topologies/geant_backbone_8cities_stage3.json,Paris-Frankfurt,Paris,Frankfurt,478.0,src.controller.topology_aware_switch,iperf_tcp,12,50,50.0,3445,3445,7,0.8416362355560921,0.8708975628237048,0.9889615414228446,8,10,337.93074695859104,28,444,34712,6306,20150228,10536,30904654,data/exports/load_linearity_recovery_uniform60_50pct_resource_logs.csv,10,10
